ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P,Total_Crash,Percent_Fatal_Injury,Percent_Severe_Injury,Percent_Visible_Injury,Percent_Nonvisible_Injury,Avg_Kill_Person,Avg_Kill_Pedestrian,Avg_Injured_Person,Avg_Injured_Pedestrian,Percent_Workzone_Related,Percent_Schoolzone_Related,Percent_Alcohol_Related,Percent_Animal_Related,Percent_Unrestrained_Related,Percent_Bike_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Guardrail_Related,Percent_Hitrun_Related,Percent_Lgtruck_Related,Percent_Motorcycle_Related,Percent_Pedestrian_Related,Percent_Speed_Related,Percent_Senior_Related,Percent_Young_Related,Percent_Mainline_Related,Percent_Night_Related,Percent_Urban_Crash,Total_Population,Median_Age,Sex_Ratio(males per 100 females),Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Num_School,Num_Fire_Station,Num_Library,Num_Hospital,Num_Worship,Num_Shopping_Center,Prop_Hisp,Prop_White,Prop_Black,Prop_American_Native,Prop_Asian,Prop_Hawaiian,Prop_Onemorerace,percent_food_insecure,percent_homeowners,SFPC,VMC,Vegetation Ordinance,total_population,percent_food_insecure.1,percent_homeowners.1,1st Due,District,City,Neighborhood,Total_Calls,Total_EMS_Calls,Fire_Calls,Structure_Fire_Calls,Overdose_Calls,CPR_Calls,Stroke_Patients,Cardiac_Patients,Diabetic_Patients,Respiratory_Patients,Blood_Pressure_Patients,High_Cholesterol_Patients,Primary_Fire_Station,Shootings,Stabbings,Assaults,Attempted_Suicide,Auto_Accidents,Opioid_Calls,High_Volume_Utilizer_Calls,High_Volume_Utilizer_Percent,Domestic,Homeless
51153901415,0.334317511,0.011355894,0.050376835,0.041286496,0.008778347,0.035113934,0.08017261,0.074948898,,0.023141655,7.164563115,53.70865,0.136491879,9.870704647,444171.7625,0.186489048,0.202635377,8605.292074,5.197768188,0.0,0.0,0.116597834,4403,1426,1367,0.0,0.024755848,0.068032187,0.028529627,0.0,0.0,0.005120702,0.0,0.0,0.0398,0.041374474,0.028512774,0.675856307,0.054720134,0.051796157,0.012531328,0.022556391,0.182539683,0.0,0.020482809,46.6594277,0.219662921,0.855553032,22.0,0.0,0.227272727,0.727272727,0.045454545,0.0,0.0,1.363636364,0.181818182,0.0,0.090909091,0.045454545,0.0,0.090909091,0.045454545,0.227272727,0.0,0.0,0.0,0.045454545,0.045454545,0.045454545,0.181818182,0.045454545,0.090909091,0.318181818,1.0,0.136363636,0.954545455,4498,39.1,108.6,61.9,12.2,49.7,1,1,0,0,1,1,0.141098485,0.59469697,0.093276515,0.000710227,0.106534091,0.003077652,0.055397727,0.07,0.871,7.0,3.0,2.0,4498,0.07,0.871,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Bristow,1045,755,141,10,5,2,11,25,27,17,52,16,Primary Fire Station - Station 25,0,0,10,4,41,3,17,1.6,1,1
51153901416,0.369628621,0.205910947,0.025993316,0.036399217,0.121299639,0.016753927,0.0771923,0.034804589,,0.0,7.167143716,53.61287,0.141208433,10.93174712,438879.4065,0.235894242,0.607076652,6121.219071,5.234215496,0.0,0.045004363,0.114127752,5143,1437,1385,0.192689092,0.019832782,0.219494585,0.009386282,0.0,0.0,0.009386282,0.010830325,0.0,0.0879,0.0361865,0.23444227,0.655836796,0.070268228,0.04835663,0.00793351,0.003777862,0.213826974,0.00866426,0.015884477,41.20975493,0.335294118,0.936807311,24.0,0.0,0.125,0.875,0.0,0.0,0.0,2.541666667,0.0,0.0,0.0,0.083333333,0.0,0.208333333,0.0,0.208333333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.166666667,0.166666667,0.333333333,1.0,0.291666667,1.0,5129,36.7,94.9,62.4,6.3,56.1,0,0,0,1,0,1,0.132223114,0.555778491,0.125802568,0.004012841,0.113764045,0.001605136,0.060995185,0.051,0.91,7.0,1.0,3.0,5129,0.051,0.91,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Avendale,742,556,143,11,10,3,15,28,40,23,60,16,Primary Fire Station - Station 25,1,0,2,10,57,1,2,0.3,0,0
51153901417,0.281400137,0.099862732,0.012408347,0.085106383,0.0,0.056256062,0.045298559,0.143102265,0.166153846,0.192064923,7.069313388,53.02802,0.119054681,7.154853106,304704.7965,0.145635746,0.144079864,3721.163806,4.412729244,0.0,0.062162312,0.061712742,2914,1109,1029,0.077899794,0.053877831,0.178814383,0.104956268,0.0,0.0,0.022351798,0.003887269,0.0,0.1948,0.07213706,0.037062457,0.725559482,0.041813899,0.038869258,0.010011779,0.004711425,0.179034158,0.018464529,0.017492711,41.64275466,0.45745614,0.905284832,76.0,0.026315789,0.171052632,0.710526316,0.092105263,0.026315789,0.0,1.802631579,0.013157895,0.0,0.039473684,0.092105263,0.065789474,0.131578947,0.013157895,0.223684211,0.026315789,0.026315789,0.092105263,0.039473684,0.118421053,0.052631579,0.013157895,0.197368421,0.157894737,0.184210526,1.0,0.236842105,0.27631579,3054,43.6,93.8,62.0,21.8,40.2,2,1,1,0,6,1,0.115844762,0.689524365,0.065655092,0.001459002,0.065946892,0.0,0.060694485,0.073,0.83,10.0,8.0,1.0,3054,0.073,0.83,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Lonesome Road,1141,806,240,18,5,3,25,54,67,42,101,22,Primary Fire Station - Station 25,0,0,5,3,171,1,7,0.6,1,1
51153901418,0.834821429,0.230407155,0.020378977,0.072894551,0.078637771,0.225558404,0.102443609,0.078947368,0.185641026,0.0,7.223435792,54.60217,0.203530081,18.34058665,877362.1922,0.226307363,0.752255912,6239.032357,5.351364156,0.0,0.0,0.367330819,4256,1797,1615,0.134633459,0.199718045,0.186996904,0.079876161,0.64329438,0.0,0.113931889,0.014860681,0.0,0.7186,0.101279911,0.18141071,0.607319863,0.13495997,0.0,0.067479985,0.0,0.190240183,0.138080495,0.116408669,35.93808851,0.268893298,0.251174812,61.0,0.0,0.114754098,0.786885246,0.098360656,0.0,0.0,1.409836066,0.032786885,0.262295082,0.0,0.049180328,0.0,0.016393443,0.0,0.180327869,0.016393443,0.016393443,0.131147541,0.06557377,0.147540984,0.032786885,0.032786885,0.229508197,0.229508197,0.114754098,0.950819672,0.262295082,1.0,4338,36.5,82.6,50.9,15.0,35.9,1,0,0,0,2,0,0.341227646,0.27477042,0.223779604,0.002174964,0.089898502,0.000966651,0.057515708,,0.277,92.0,16.0,0.0,4338,,0.277,Station 22 - 1st Due,GAINESVILLE,Haymarket,Coverstone,1397,928,398,32,34,1,17,43,64,41,88,15,Primary Fire Station - Station 22,3,1,36,10,112,9,10,0.7,2,2
51153901419,0.871253584,0.493614803,0.00984456,0.052631579,0.221645663,0.257922535,0.121970289,0.049517852,0.185641026,0.0,7.241790164,54.72354,0.206578348,19.64821031,979250.1006,0.214662233,0.766767565,5220.87153,5.691840172,0.0,0.0,0.500864601,3837,1404,1349,0.345582486,0.191034663,0.481097109,0.087472202,0.351139601,0.0,0.064492216,0.058561898,0.0,0.864,0.039173789,0.185126997,0.744747899,0.18907563,0.0,0.008928571,0.0,0.057247899,0.078576724,0.025945145,27.04735376,0.401004872,0.294240292,9.0,0.0,0.111111111,0.888888889,0.0,0.0,0.0,1.444444444,0.444444444,0.0,0.0,0.222222222,0.0,0.0,0.0,0.222222222,0.111111111,0.0,0.0,0.333333333,0.0,0.0,0.444444444,0.222222222,0.222222222,0.0,1.0,0.555555556,1.0,3801,26.6,73.6,72.5,8.8,63.7,0,0,0,0,0,0,0.463934426,0.162763466,0.205854801,0.000702576,0.110070258,0.001405152,0.048009368,0.195,0.354,10.0,3.0,3.0,3801,0.195,0.354,Station 22 - 1st Due,GAINESVILLE,Haymarket,Coverstone,675,565,77,11,12,2,7,15,41,23,56,7,Primary Fire Station - Station 22,1,1,35,11,25,6,2,0.3,1,2
51153901420,0.43715342,0.090804067,0.02378687,0.033502773,0.026387625,0.063323417,0.058918669,0.049907579,0.148717949,0.011828935,7.20072623,54.15242,0.144223011,11.18063706,555596.3442,0.218103512,0.935752388,27419.69553,5.437897325,0.0,0.0,0.162991953,4328,1099,1099,0.045748614,0.044824399,0.070973612,0.030027298,0.0,0.0,0.030027298,0.000909918,0.0,0.1157,0.0,0.069085028,0.799192735,0.065590313,0.014631685,0.0,0.010595358,0.109989909,0.029117379,0.04822566,46.77154195,0.273657718,0.901340111,24.0,0.0,0.125,0.833333333,0.041666667,0.0,0.0,1.791666667,0.041666667,0.0,0.0,0.0,0.041666667,0.041666667,0.0,0.208333333,0.0,0.041666667,0.0,0.0,0.0,0.041666667,0.041666667,0.125,0.125,0.125,1.0,0.166666667,1.0,4184,31.1,107.7,80.1,11.4,68.7,0,0,0,0,0,0,0.154861417,0.514078311,0.133523977,0.002199736,0.134843819,0.0,0.054993401,0.044,0.923,6.0,9.0,2.0,4184,0.044,0.923,Station 25 - 1st Due,BRENTSVILLE,Haymarket,Arcadia Run Apartments,595,416,134,10,5,1,10,25,44,20,68,14,Primary Fire Station - Station 25,0,0,8,5,38,3,1,0.2,2,0
51153901421,0.418205318,0.01957164,0.071765499,0.041851852,0.009509876,0.041680672,0.117060561,0.052806499,0.148717949,0.0,7.16907623,54.08448,0.145737437,9.792885342,599375.2401,0.160804057,1.442536194,17675.5175,5.31892249,0.0,0.0,0.134584421,5416,1382,1367,0.01957164,0.027141802,0.038039503,0.046817849,0.015918958,0.0,0.0,0.015362107,0.007200886,0.2119,0.010853835,0.038148148,0.713213213,0.019894895,0.021771772,0.0,0.0,0.24512012,0.036576445,0.025603511,43.33374384,0.383057851,0.911102846,152.0,0.019736842,0.078947368,0.782894737,0.118421053,0.026315789,0.0,1.585526316,0.013157895,0.15131579,0.0,0.046052632,0.013157895,0.065789474,0.006578947,0.190789474,0.019736842,0.019736842,0.072368421,0.032894737,0.092105263,0.072368421,0.013157895,0.164473684,0.177631579,0.190789474,0.927631579,0.27631579,1.0,5336,33.8,98.1,76.5,12.2,64.3,6,0,1,0,5,3,0.116502867,0.485053235,0.133497133,0.001228501,0.17956593,0.00020475,0.078828829,0.059,0.861,42.0,18.0,1.0,5336,0.059,0.861,Station 4 - 1st Due,BRENTSVILLE,Haymarket,Rollins Ford Road,2116,1526,491,18,49,2,19,57,76,43,125,30,Primary Fire Station - Station 4,2,0,38,9,353,6,4,0.2,2,3
51153901503,0.230148301,0.046069951,0.028068989,0.103059884,0.017204301,0.038461538,0.047493899,0.18828609,0.173333333,0.074733096,7.166689071,55.10022,0.126992287,8.032805235,312814.1955,0.071820245,0.20809215,2177.196051,5.143982653,0.0,0.0,0.087515701,5327,1967,1860,0.023840811,0.054251924,0.084408602,0.033870968,0.0,0.0,0.00483871,0.0,0.0,0.0629,0.05439756,0.021024967,0.67623096,0.056323061,0.014169323,0.0,0.006376196,0.246900461,0.027956989,0.006989247,42.86688617,0.447093023,0.972029285,214.0,0.023364486,0.14953271,0.799065421,0.028037383,0.028037383,0.0,1.803738318,0.014018692,0.168224299,0.0,0.088785047,0.037383178,0.102803738,0.009345794,0.26635514,0.056074766,0.018691589,0.093457944,0.065420561,0.14953271,0.060747664,0.014018692,0.252336449,0.210280374,0.182242991,0.971962617,0.355140187,0.537383178,5509,42.7,110.8,78.6,32.4,46.1,1,0,0,0,9,2,0.094308405,0.756121774,0.031105228,0.00198544,0.05641959,0.000827267,0.05443415,0.06,0.973,17.0,16.0,0.0,5509,0.06,0.973,Station 15 - 1st Due,GAINESVILLE,Haymarket,Catharpin Farms,2125,1526,470,26,14,4,32,81,67,45,134,30,Primary Fire Station - Station 15,6,2,24,12,402,4,32,1.5,0,5
51153901504,0.281539108,0.046587216,0.062906725,0.242903575,0.04921875,0.017077799,0.017872161,0.640243902,0.201025641,0.0,7.14710765,54.44747,0.180949603,8.260235306,665546.7893,0.077071045,0.274337256,4733.523317,7.104761769,0.0,0.0,0.121510619,4756,2655,2560,0.024600505,0.010723297,0.17109375,0.067578125,0.130320151,0.0,0.0,0.026171875,0.029646762,0.3614,0.035781544,0.014734561,0.512345679,0.039351852,0.010030864,0.043981481,0.012345679,0.381944444,0.017578125,0.0296875,30.09987516,0.416230769,0.830119177,79.0,0.0,0.151898734,0.797468354,0.050632911,0.0,0.0,1.949367089,0.012658228,0.164556962,0.0,0.088607595,0.0,0.088607595,0.0,0.240506329,0.0,0.025316456,0.088607595,0.075949367,0.139240506,0.025316456,0.012658228,0.35443038,0.316455696,0.164556962,0.974683544,0.316455696,1.0,4897,72.4,79.4,256.4,221.5,34.9,0,0,0,0,0,2,0.043072353,0.782304265,0.053256949,0.001485254,0.088903034,0.0,0.027158922,0.121,0.858,10.0,3.0,0.0,4897,0.121,0.858,Station 4 - 1st Due,GAINESVILLE,Haymarket,Gainesville,4028,3041,329,16,6,14,87,214,138,84,313,82,Primary Fire Station - Station 4,1,0,4,11,134,4,59,1.5,0,0
51153901505,0.337708995,0.089539865,0.05328071,0.071052632,0.026617715,0.036733791,0.027497582,0.111786652,0.172307692,0.013767783,7.065218306,54.3836,0.156329145,6.548174136,374637.8391,0.0,0.0,2971.557069,6.286016652,0.0,0.0,0.09613267,7237,2179,2179,0.049468012,0.091336189,0.071133548,0.055071134,0.0,0.013308857,0.0,0.006883892,0.0,0.1754,0.0,0.046952909,0.646753955,0.080741953,0.026459356,0.005728314,0.015002728,0.225313693,0.026617715,0.058742542,45.33890845,0.290277778,0.986873014,35.0,0.028571429,0.114285714,0.742857143,0.114285714,0.028571429,0.028571429,1.4,0.114285714,0.0,0.0,0.085714286,0.028571429,0.0,0.085714286,0.257142857,0.0,0.0,0.028571429,0.057142857,0.057142857,0.028571429,0.142857143,0.142857143,0.2,0.457142857,1.0,0.228571429,1.0,7208,43.8,98.4,56.9,20.1,36.8,3,0,1,0,0,0,0.087886295,0.596557569,0.104968053,0.00052158,0.142913026,0.0,0.062589647,0.058,0.936,1.0,3.0,5.0,7208,0.058,0.936,Station 4 - 1st Due,GAINESVILLE,Haymarket,Long Level Estates,956,662,195,17,10,5,32,61,61,32,114,31,Primary Fire Station - Station 4,0,1,13,4,48,0,2,0.2,3,0
51153901506,0.612410842,0.089443652,0.003377501,0.042030021,0.102153506,0.062361351,0.072039943,0.056633381,0.17025641,0.002139037,7.075037705,54.13087,0.179633357,6.843752222,601753.7969,0.0,0.83968763,3484.00807,8.18312398,0.0,0.0,0.085338884,7010,1870,1811,0.07318117,0.127104137,0.070127002,0.088348978,0.0,0.0,0.050800663,0.001656543,0.0,0.2702,0.031550802,0.084060043,0.735168359,0.071886692,0.039283805,0.00908605,0.006948156,0.137626938,0.045831033,0.05963556,40.77936164,0.331097561,0.721968616,28.0,0.0,0.107142857,0.892857143,0.0,0.0,0.0,1.785714286,0.214285714,0.107142857,0.0,0.035714286,0.0,0.0,0.0,0.25,0.035714286,0.0,0.035714286,0.035714286,0.035714286,0.0,0.178571429,0.071428571,0.25,0.142857143,1.0,0.214285714,1.0,6803,31.8,116.5,52.8,8.4,44.4,0,0,0,0,0,0,0.137825145,0.457189306,0.125541908,0.000361272,0.201589595,0.000903179,0.069544798,0.056,0.782,25.0,7.0,2.0,6803,0.056,0.782,Station 4 - 1st Due,GAINESVILLE,Haymarket,Dartmoor Park (Parks at Piedmont),658,463,159,5,7,3,13,20,33,12,68,18,Primary Fire Station - Station 4,0,0,17,9,66,3,1,0.2,0,0
51153901507,0.475295755,0.119345859,0.030103996,0.077754533,0.032930845,0.036542923,0.100904662,0.072720946,0.171282051,0.044852192,7.072266393,54.06354,0.163339787,6.826187576,623076.4667,0.042961327,0.796963676,3303.357942,8.391445648,0.0,0.0,0.047969942,2874,981,911,0.081767571,0.050800278,0.155872667,0.06586169,0.017329256,0.0,0.0,0.0,0.00243563,0.2503,0.071355759,0.074616457,0.746277205,0.102520046,0.003436426,0.004581901,0.008018328,0.135166094,0.009879254,0.013172338,37.16247518,0.243884892,0.84059993,38.0,0.026315789,0.157894737,0.789473684,0.026315789,0.026315789,0.0,1.447368421,0.0,0.263157895,0.0,0.052631579,0.0,0.052631579,0.0,0.368421053,0.026315789,0.0,0.105263158,0.026315789,0.131578947,0.157894737,0.0,0.289473684,0.105263158,0.184210526,0.789473684,0.315789474,1.0,2954,34.5,117.2,54.4,11.1,43.3,2,1,0,0,5,3,0.152129817,0.556118999,0.100067613,0.000676133,0.129479378,0.000676133,0.053076403,0.079,0.884,25.0,17.0,0.0,2954,0.079,0.884,Station 4 - 1st Due,GAINESVILLE,Haymarket,John Marshall Highway,1093,753,294,12,17,1,13,26,39,25,63,13,Primary Fire Station - Station 4,1,0,7,10,119,12,28,2.6,0,4
51153901508,0.55389948,0.150433276,0.038580247,0.052686308,0.049944506,0.059850374,0.093067591,0.085615251,,0.022653722,7.030750546,53.67938,0.149238778,6.233590103,468447.3305,0.0,2.357783236,3068.288093,6.867800587,0.0,0.0,0.020263568,5770,1854,1802,0.12305026,0.071057192,0.251387347,0.034406215,0.17206041,0.011866235,0.027192009,0.068812431,0.0,0.6317,0.028047465,0.044367418,0.679935795,0.11364366,0.019261637,0.006741573,0.027929374,0.152487962,0.048279689,0.062708102,39.38162879,0.378287982,0.788214905,99.0,0.02020202,0.060606061,0.848484849,0.070707071,0.02020202,0.01010101,1.747474747,0.02020202,0.0,0.0,0.03030303,0.01010101,0.04040404,0.01010101,0.292929293,0.02020202,0.0,0.02020202,0.02020202,0.151515152,0.03030303,0.02020202,0.171717172,0.181818182,0.222222222,1.0,0.222222222,1.0,6035,34.9,105.2,52.1,10.8,41.2,2,0,0,2,3,4,0.133244945,0.436194896,0.155949619,0.001657275,0.202187604,0.00066291,0.063473649,0.089,0.719,23.0,8.0,0.0,6035,0.089,0.719,Station 4 - 1st Due,GAINESVILLE,Haymarket,Kennard Ridge,2761,2171,375,17,30,5,39,49,80,46,129,22,Primary Fire Station - Station 4,2,2,38,17,161,6,38,1.4,1,3
51153901509,0.359389155,0.049720888,0.01877053,0.072741393,0.0,0.0275,0.041930892,0.086579526,0.178461538,0.033806344,6.959657377,54.03897,0.106952991,4.807985149,183782.0852,0.019714216,0.067519657,1049.469179,4.565510676,0.0,0.0,0.0,7727,2396,2350,0.040248479,0.142357966,0.05106383,0.033617021,0.007095159,0.0,0.0,0.014893617,0.000129416,0.1027,0.019198664,0.043489516,0.656382185,0.052251804,0.015924359,0.0,0.004478726,0.270962926,0.035744681,0.022553191,45.73208191,0.344736842,0.943826042,62.0,0.0,0.225806452,0.709677419,0.064516129,0.0,0.0,1.467741935,0.048387097,0.080645161,0.0,0.096774194,0.064516129,0.048387097,0.032258065,0.258064516,0.080645161,0.0,0.161290323,0.016129032,0.112903226,0.129032258,0.048387097,0.177419355,0.112903226,0.161290323,1.0,0.258064516,0.241935484,7915,36.8,117.1,64.6,15.6,49.1,0,1,0,0,4,2,0.08319161,0.70904195,0.064909297,0.000566893,0.068027211,0.000141723,0.066609977,0.061,0.917,13.0,8.0,1.0,7915,0.061,0.917,Station 24 - 1st Due,GAINESVILLE,Haymarket,Knollwood Estates,1777,1191,405,26,15,6,35,89,77,38,171,41,Primary Fire Station - Station 24,2,1,13,12,222,6,11,0.6,2,1
51153901510,0.352069179,0.030153085,0.016858917,0.0648177,0.015797032,0.020747889,0.054817789,0.100525015,0.190769231,0.0,6.998020492,54.03059,0.124894709,5.064661754,335535.6132,0.0,0.0,1991.348808,5.951835481,0.0,0.0,0.0,6476,2132,2089,0.025941939,0.020228536,0.048348492,0.055050263,0.007035647,0.0,0.004786979,0.0,0.0,0.0453,0.020168856,0.02804612,0.652837096,0.037217816,0.042708969,0.002135448,0.014948139,0.250152532,0.001914792,0.028721877,48.0421074,0.234679666,0.805435454,23.0,0.043478261,0.130434783,0.739130435,0.086956522,0.043478261,0.0,1.47826087,0.0,0.086956522,0.0,0.043478261,0.130434783,0.043478261,0.0,0.086956522,0.0,0.0,0.086956522,0.0,0.043478261,0.130434783,0.0,0.260869565,0.347826087,0.260869565,1.0,0.304347826,0.956521739,6380,39.5,96.4,73.1,22.8,50.4,0,2,0,1,0,0,0.088298197,0.596089215,0.087228842,0.00091659,0.146654445,0.001069355,0.073938283,0.055,0.883,13.0,3.0,0.0,6380,0.055,0.883,Station 24 - 1st Due,GAINESVILLE,Haymarket,Dominion Valley Drive,878,557,216,5,13,4,24,47,41,12,86,19,Primary Fire Station - Station 24,0,0,10,6,44,0,2,0.2,0,0
51153901511,0.19128053,0.017804154,0.018308081,0.125343721,0.005297234,0.024405705,0.015978087,0.335539831,0.175384615,0.005720824,6.993227049,54.23153,0.108891426,4.43262802,199647.0654,0.0,0.09689622,1330.829672,5.672076161,0.0,0.0,0.0,4381,1748,1699,0.015978087,0.018488929,0.079458505,0.006474397,0.1298627,0.0,0.0,0.011183049,0.0,0.0722,0.028032037,0.024289643,0.615631006,0.098654709,0.013452915,0.00512492,0.0,0.267136451,0.008828723,0.023543261,46.34615385,0.215909091,0.986076238,9.0,0.111111111,0.111111111,0.777777778,0.0,0.111111111,0.111111111,1.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.111111111,0.0,0.111111111,0.111111111,0.333333333,0.333333333,1.0,0.222222222,1.0,4515,50.8,89.4,133.3,80.0,53.3,3,0,0,0,3,1,0.062673204,0.730334683,0.08036666,0.001065871,0.077382221,0.000639522,0.043913878,0.06,0.978,7.0,3.0,0.0,4515,0.06,0.978,Station 24 - 1st Due,GAINESVILLE,Haymarket,Mountain View Estates,1372,919,177,6,8,1,45,97,57,32,160,58,Primary Fire Station - Station 24,0,0,8,7,24,1,14,1.0,1,0
51153901601,0.789889078,0.4376491,0.042202779,0.090185105,0.030563515,0.239407509,0.097696246,0.134172355,0.191794872,0.013805004,7.2851,54.98499,0.169661101,25.20182499,857631.2688,0.270620022,1.414586791,3216.915637,5.00951769,0.0,0.0,0.564792941,4688,1159,1047,0.228455631,0.235708191,0.323782235,0.106972302,0.082830026,0.0,0.076408787,0.047755492,0.008959044,0.9477,0.09663503,0.234395179,0.809921962,0.085284281,0.004459309,0.0,0.03567447,0.064659978,0.141356256,0.045845272,37.23778308,0.472032374,0.736762807,93.0,0.0,0.075268817,0.817204301,0.107526882,0.0,0.0,1.784946237,0.053763441,0.0,0.032258065,0.129032258,0.0,0.043010753,0.032258065,0.161290323,0.021505376,0.010752688,0.0,0.075268817,0.021505376,0.010752688,0.053763441,0.150537634,0.150537634,0.139784946,1.0,0.311827957,1.0,3651,35.5,78.7,75.3,25.5,49.8,2,1,0,0,2,1,0.544794189,0.286198547,0.071186441,0.0031477,0.066828087,0.0,0.023970944,0.153,0.746,14.0,7.0,10.0,3651,0.153,0.746,Station 11 - 1st Due,GAINESVILLE,Manassas,West Gate of Lomond,1547,1235,205,17,18,4,12,40,58,30,86,11,Primary Fire Station - Station 11,0,0,21,9,134,6,28,1.8,0,3
51153901602,0.689387609,0.227852672,0.014952888,0.068759699,0.094764998,0.161139217,0.073176555,0.086427122,0.2,0.057699656,7.28524918,55.07397,0.195442558,23.28617087,928369.685,0.240638283,2.432157653,3460.985886,5.234291653,0.0,0.0,1.217278623,8377,2617,2617,0.100990808,0.132744419,0.243408483,0.034390524,0.149789836,0.0,0.01987008,0.017195262,0.0,0.5257,0.0,0.146233735,0.684498736,0.130791912,0.043807919,0.00800337,0.037489469,0.095408593,0.052732136,0.076041269,35.37601863,0.332037815,0.650471529,216.0,0.023148148,0.115740741,0.800925926,0.060185185,0.023148148,0.018518519,1.75462963,0.050925926,0.12962963,0.0,0.069444444,0.0,0.046296296,0.018518519,0.199074074,0.013888889,0.013888889,0.009259259,0.111111111,0.115740741,0.046296296,0.069444444,0.162037037,0.175925926,0.152777778,0.981481482,0.240740741,1.0,7912,34.0,113.8,48.5,13.1,35.4,1,0,0,0,1,2,0.423318061,0.292500603,0.130214613,0.00132626,0.100192911,0.000120569,0.046660236,0.104,0.613,29.0,14.0,6.0,7912,0.104,0.613,Station 11 - 1st Due,GAINESVILLE,Manassas,Sudley,2894,2191,511,35,64,10,42,63,121,52,180,30,Primary Fire Station - Station 11,2,4,82,27,371,24,29,1.0,2,27
51153901702,0.744667098,0.337302446,0.121312838,0.111038537,0.181013677,0.350798959,0.054729584,0.07778496,0.226666667,0.109727626,7.319180328,55.21243,0.154791464,21.55549251,790502.577,0.247024691,0.465801107,2401.566183,4.23155093,0.0,0.0,0.305181372,4641,1285,1243,0.170437406,0.320189614,0.222043443,0.08608206,0.0,0.157198444,0.144810941,0.065164924,0.0,0.9107,0.032684825,0.169388199,0.709142587,0.13263856,0.028422549,0.056371388,0.003789673,0.069635244,0.054706356,0.038616251,38.84419552,0.270402299,0.617108382,51.0,0.0,0.117647059,0.843137255,0.039215686,0.0,0.0,1.803921569,0.078431373,0.0,0.058823529,0.156862745,0.0,0.019607843,0.0,0.196078431,0.0,0.0,0.0,0.156862745,0.078431373,0.039215686,0.078431373,0.31372549,0.078431373,0.156862745,1.0,0.215686275,1.0,4815,30.8,118.9,56.8,12.0,44.7,2,0,0,0,3,0,0.657524092,0.23573017,0.038299975,0.0,0.042500618,0.0,0.021991599,0.157,0.629,0.0,7.0,6.0,4815,0.157,0.629,Station 8 - 1st Due,GAINESVILLE,Manassas,Yorkshire Park,900,762,86,9,27,0,16,25,46,26,56,10,Primary Fire Station - Station 8,2,1,35,9,106,14,19,2.1,1,2
51153901703,0.682795699,0.236174636,0.0,0.055417701,0.0,0.249219238,0.038461538,0.097187758,0.185641026,0.261603376,7.290986612,54.88631,0.156700918,25.87427702,861200.6182,0.265225306,1.56277071,3021.68829,5.31143107,0.0,0.0,0.332388705,2418,711,672,0.033085194,0.203473945,0.221726191,0.020833333,0.0,0.0,0.0,0.03125,0.0,0.2545,0.054852321,0.156741108,0.758290346,0.184966839,0.015475313,0.0,0.02284451,0.018422992,0.078869048,0.03422619,32.67454955,0.45,0.990074442,67.0,0.014925373,0.134328358,0.791044776,0.059701493,0.014925373,0.0,1.507462687,0.029850746,0.0,0.0,0.164179105,0.0,0.164179105,0.044776119,0.194029851,0.014925373,0.029850746,0.0,0.014925373,0.029850746,0.044776119,0.029850746,0.268656716,0.149253731,0.253731343,1.0,0.402985075,1.0,2574,36.2,104.8,54.9,15.0,39.9,0,0,0,1,2,0,0.484793628,0.317161477,0.076755974,0.001448226,0.083272991,0.001448226,0.02679218,0.051,0.989,1.0,8.0,8.0,2574,0.051,0.989,Station 11 - 1st Due,GAINESVILLE,Manassas,Stonewall Acres,644,504,75,10,9,1,14,19,35,16,48,5,Primary Fire Station - Station 11,3,0,12,4,82,3,2,0.3,1,2
